DISTRICT,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
PURI,2010,0.4,3.5,0.0,0.0,142.7,125.6,159.7,360.0,254.1,283.5,124.4,65.5,1519.4,3.9,142.7,899.4,473.4
DISTRICT,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
RAYAGADA,1901,13.5,59.7,3.2,44.7,73.9,98.4,233.0,207.5,96.9,36.8,92.0,0.0,959.6,73.2,121.9,635.8,128.7
RAYAGADA,1902,1.4,0.0,8.4,139.5,77.5,120.3,212.4,296.7,168.9,25.6,8.8,37.0,1096.5,1.4,225.4,798.3,71.4
RAYAGADA,1903,3.1,8.9,0.0,13.5,136.2,156.9,402.6,277.9,212.2,94.5,59.4,12.9,1378.0,12.0,149.7,1049.5,166.8
RAYAGADA,1904,0.2,2.8,27.7,34.7,187.3,271.2,218.6,280.4,176.5,181.1,0.0,0.0,1380.4,3.0,249.6,946.7,181.1
RAYAGADA,1905,3.8,12.1,47.1,94.3,124.6,95.0,238.4,383.9,250.2,42.4,2.2,0.0,1293.9,15.9,265.9,967.5,44.6
RAYAGADA,1906,0.6,20.2,42.3,14.9,36.8,169.2,389.4,229.4,228.4,33.9,9.5,51.7,1226.3,20.8,93.9,1016.4,95.1
RAYAGADA,1907,0.0,0.0,37.7,125.6,59.8,148.4,135.8,292.0,85.1,9.9,23.7,19.2,937.1,0.0,223.1,661.2,52.8
RAYAGADA,1908,35.3,0.0,43.4,43.2,118.1,93.5,120.8,347.4,218.9,20.5,0.0,0.0,1041.0,35.3,204.7,780.6,20.5
RAYAGADA,1909,0.4,0.6,7.7,168.5,28.6,276.1,360.0,235.9,143.5,27.1,1.3,78.9,1328.7,1.0,204.8,1015.6,107.3
RAYAGADA,1910,0.0,0.0,0.0,45.8,57.4,257.8,301.8,349.8,176.8,158.2,7.3,0.0,1354.8,0.0,103.2,1086.2,165.5
RAYAGADA,1911,0.0,0.0,21.5,25.3,56.3,323.4,125.1,272.3,272.9,96.9,23.4,24.1,1241.1,0.0,103.1,993.7,144.3
RAYAGADA,1912,0.0,52.0,2.9,77.7,64.2,124.4,264.0,326.4,270.8,34.0,15.3,0.0,1231.7,52.0,144.8,985.6,49.3
RAYAGADA,1913,0.0,42.0,1.0,41.4,104.3,149.1,340.0,303.2,183.2,145.9,18.4,1.9,1330.4,42.0,146.7,975.5,166.2
RAYAGADA,1914,0.0,7.1,17.8,121.3,207.8,224.5,216.6,217.2,310.0,4.7,0.0,0.0,1326.9,7.1,346.8,968.3,4.7
RAYAGADA,1915,18.5,11.5,58.6,39.7,96.4,142.3,177.4,278.6,219.9,149.3,29.1,0.0,1221.3,30.0,194.8,818.2,178.4
RAYAGADA,1916,0.0,0.1,5.8,47.1,64.4,220.7,296.9,398.1,204.0,186.8,91.1,0.0,1515.0,0.1,117.3,1119.8,277.9
RAYAGADA,1917,0.0,36.2,5.1,78.8,85.4,183.2,263.0,358.9,306.2,304.1,4.7,0.0,1625.5,36.2,169.3,1111.3,308.7
RAYAGADA,1918,14.0,0.0,17.1,51.6,151.9,242.5,175.1,303.1,127.4,0.0,15.6,2.1,1100.6,14.0,220.7,848.2,17.7
RAYAGADA,1919,50.1,131.3,75.2,20.0,82.4,257.4,260.1,338.3,153.6,70.9,93.6,13.1,1546.0,181.4,177.6,1009.4,177.6
RAYAGADA,1920,34.1,30.6,22.0,32.1,65.3,150.1,151.2,135.7,113.0,48.2,0.0,0.0,782.5,64.7,119.5,550.1,48.2
RAYAGADA,1921,22.0,0.0,0.0,46.0,24.0,198.4,305.4,204.5,339.9,61.6,0.0,0.0,1201.8,22.0,69.9,1048.2,61.6
RAYAGADA,1922,24.0,0.0,0.5,10.0,47.8,122.3,273.4,242.8,346.9,63.9,20.6,0.0,1152.1,24.0,58.3,985.4,84.4
RAYAGADA,1923,0.0,29.7,1.4,37.5,44.8,98.9,214.9,182.3,264.4,148.4,0.0,0.0,1022.3,29.7,83.6,760.5,148.4
RAYAGADA,1924,12.0,6.3,0.0,62.0,115.0,115.8,213.8,298.9,210.4,133.3,121.7,0.0,1289.1,18.2,177.0,838.9,255.0
RAYAGADA,1925,0.0,0.0,10.8,114.6,155.3,222.3,217.7,355.3,103.5,119.6,3.5,7.8,1310.4,0.0,280.7,898.9,130.8
RAYAGADA,1926,44.7,28.2,96.8,61.9,65.6,121.3,227.4,385.5,163.6,103.1,0.0,0.0,1298.0,72.9,224.3,897.7,103.1
RAYAGADA,1927,0.4,8.8,7.9,19.7,31.4,443.7,213.5,477.3,111.0,106.2,22.9,0.0,1442.9,9.3,58.9,1245.5,129.2
RAYAGADA,1928,0.0,0.8,25.7,40.3,94.4,251.4,341.7,283.4,234.8,183.4,0.0,0.0,1455.8,0.8,160.3,1111.2,183.4
RAYAGADA,1929,6.4,20.9,5.2,44.0,65.6,219.5,202.3,253.7,144.6,125.8,0.0,4.2,1092.0,27.2,114.8,820.0,130.0
RAYAGADA,1930,3.4,14.8,37.7,46.9,22.0,140.3,234.9,203.4,303.4,74.0,132.3,3.2,1216.2,18.2,106.6,881.8,209.5
RAYAGADA,1931,19.7,0.0,8.0,50.3,80.0,91.2,151.5,348.0,188.5,203.6,41.0,0.0,1181.7,19.7,138.2,779.2,244.6
RAYAGADA,1932,0.0,24.8,11.6,33.8,71.0,139.9,233.6,211.4,165.1,82.1,153.3,0.0,1126.6,24.8,116.4,750.0,235.4
RAYAGADA,1933,9.0,0.5,13.1,53.5,155.7,214.0,201.7,295.2,247.2,173.2,16.0,7.0,1386.2,9.6,222.3,958.1,196.3
RAYAGADA,1934,0.0,0.0,6.3,12.4,33.2,265.9,237.6,271.5,324.9,98.8,49.3,0.0,1299.8,0.0,51.9,1099.9,148.0
RAYAGADA,1935,0.0,0.0,5.5,52.8,21.2,97.9,226.0,201.5,246.8,45.1,0.0,0.0,896.9,0.0,79.5,772.2,45.1
RAYAGADA,1936,13.5,65.7,31.0,10.4,97.7,319.3,447.6,216.3,183.1,74.7,23.0,18.4,1500.7,79.2,139.1,1166.4,116.1
RAYAGADA,1937,0.0,52.6,25.6,117.6,83.4,185.5,277.5,215.9,149.2,110.1,3.2,0.0,1220.6,52.6,226.5,828.1,113.4
RAYAGADA,1938,0.0,25.2,16.3,39.9,82.1,185.6,129.8,294.0,259.9,216.4,51.3,0.0,1300.5,25.2,138.3,869.4,267.7
RAYAGADA,1939,1.9,0.0,32.0,26.9,13.3,148.5,181.1,227.8,237.5,118.9,3.3,7.6,999.0,1.9,72.3,794.9,129.8
RAYAGADA,1940,0.0,16.2,45.5,64.3,192.0,226.5,178.2,316.3,99.2,64.9,0.0,10.8,1214.0,16.2,301.8,820.3,75.8
RAYAGADA,1941,0.6,6.9,6.0,4.4,94.8,190.9,129.5,165.6,192.9,149.0,56.2,0.0,996.8,7.5,105.2,678.9,205.1
RAYAGADA,1942,0.0,0.0,1.5,47.1,39.8,159.8,281.3,321.7,158.9,71.1,34.5,0.0,1115.6,0.0,88.4,921.6,105.6
RAYAGADA,1943,45.8,0.0,22.3,58.3,65.7,179.3,188.3,220.9,182.1,65.2,81.5,0.0,1109.5,45.8,146.4,770.6,146.8
RAYAGADA,1944,13.0,56.3,84.8,67.9,105.9,96.0,259.7,275.4,79.2,125.0,9.8,0.0,1173.0,69.4,258.6,710.2,134.8
RAYAGADA,1945,4.5,0.0,0.0,58.2,43.9,110.4,196.6,192.5,269.8,135.8,3.8,29.6,1045.1,4.5,102.2,769.3,169.2
RAYAGADA,1946,0.0,0.0,20.4,50.8,54.7,207.2,239.4,195.5,172.6,79.8,29.2,0.0,1049.6,0.0,125.9,814.7,109.0
RAYAGADA,1947,19.9,0.0,0.0,34.1,76.6,212.5,244.8,308.4,143.3,141.3,10.8,82.6,1274.3,19.9,110.7,909.0,234.7
RAYAGADA,1948,10.2,18.6,3.7,53.5,43.7,118.9,261.5,196.4,195.1,57.4,86.9,0.0,1046.0,28.8,100.9,772.1,144.3
RAYAGADA,1949,0.0,2.5,0.0,21.6,27.4,136.9,230.2,237.3,348.1,271.1,0.0,0.0,1275.1,2.5,49.0,952.5,271.1
RAYAGADA,1950,0.0,26.3,45.5,74.3,161.6,270.6,259.6,106.3,47.3,164.8,26.3,798.2
RAYAGADA,1952,0.0,12.7,49.8,79.4,59.3,66.7,221.2,259.1,378.3,159.5,0.0,3.4,1289.5,12.7,188.5,925.3,162.9
RAYAGADA,1954,0.0,0.0,4.8,37.9,79.5,210.5,229.0,271.1,309.5,118.8,0.0,4.1,1265.0,0.0,122.1,1020.0,122.8
RAYAGADA,1955,0.0,0.0,45.1,84.9,125.8,164.4,197.0,196.0,191.5,217.9,3.8,0.0,1226.3,0.0,255.8,748.8,221.7
RAYAGADA,1956,0.0,14.0,4.6,5.8,97.1,233.9,488.0,414.2,263.8,169.1,0.8,0.0,1691.1,14.0,107.4,1399.8,169.9
RAYAGADA,1957,0.0,0.0,7.5,16.7,53.6,98.8,289.7,304.6,179.2,78.1,0.0,0.0,1028.1,0.0,77.7,872.3,78.1
RAYAGADA,1958,7.5,14.1,14.0,37.5,23.7,159.9,174.8,259.2,261.0,326.8,41.9,0.0,1320.3,21.7,75.1,854.8,368.7
RAYAGADA,1964,9.7,43.9,52.3,93.2,321.3,323.3,152.6,0.3,105.9
RAYAGADA,1967,39.4,266.6,210.0,12.6
RAYAGADA,1970,6.9,3.6,12.7,54.2,108.7,225.4,338.4,318.0,154.8,42.3,0.0,0.0,1265.0,10.5,175.6,1036.6,42.3
RAYAGADA,1971,0.0,0.0,92.0,103.3,193.6,273.3,143.5,195.3
RAYAGADA,1973,0.0,0.0,6.0,12.2,79.0,46.3,306.3,150.7,244.2,244.6,0.5,0.0,1089.8,0.0,97.2,747.5,245.1
RAYAGADA,1974,0.0,8.2,29.9,82.1,144.9,163.8,76.0,120.2
RAYAGADA,1975,176.3
RAYAGADA,1978,0.0,29.2,256.9,284.7,92.6
RAYAGADA,1979,51.6,0.0,78.0,416.6
RAYAGADA,1980,1.0,7.0,32.9,44.5,98.9,292.4,265.8,219.9,275.0,101.7,0.6,17.1,1356.7,8.0,176.3,1053.1,119.4
RAYAGADA,1981,27.5,16.5,139.6,53.5,72.0,203.4,161.1,307.5,359.0,43.1,0.0,0.0,1383.2,44.1,265.1,1030.9,43.1
RAYAGADA,1982,0.0,27.1,73.6,146.2,30.5,223.6,423.9,278.5,105.2,127.7,18.4,0.0,1454.6,27.1,250.3,1031.1,146.0
RAYAGADA,1983,0.0,37.4,6.9,45.5,69.7,127.4,310.6,334.1,288.5,108.3,0.0,4.6,1332.9,37.4,122.1,1060.6,112.8
RAYAGADA,1984,0.6,5.9,5.6,123.5,41.1,327.3,310.0,229.7,103.9,62.5,0.0,0.0,1210.1,6.5,170.2,970.9,62.5
RAYAGADA,1985,29.0,24.7,24.8,7.9,32.5,149.1,234.0,255.9,178.0,160.8,13.6,0.0,1110.3,53.7,65.1,817.0,174.5
RAYAGADA,1986,17.4,32.8,14.6,39.6,73.4,221.0,361.7,229.6,107.3,120.6,76.1,2.5,1296.6,50.2,127.6,919.6,199.3
RAYAGADA,1987,12.3,0.0,19.2,21.4,53.6,111.3,140.4,169.4,139.1,135.3,149.0,0.0,951.2,12.3,94.2,560.3,284.3
RAYAGADA,1988,0.0,38.2,13.6,53.5,93.6,183.4,369.2,281.6,263.1,60.1,2.5,0.0,1358.7,38.2,160.7,1097.2,62.6
RAYAGADA,1989,0.0,0.0,20.0,4.5,39.0,322.4,266.6,296.9,162.1,22.7,0.0,0.0,1134.1,0.0,63.5,1047.9,22.7
RAYAGADA,1990,1.0,102.9,103.4,59.3,371.8,134.0,206.4,385.1,278.9,225.6,102.7,0.8,1971.9,103.9,534.4,1004.5,329.1
RAYAGADA,1991,11.1,2.0,31.9,51.4,52.2,110.2,503.8,357.3,181.0,83.9,32.1,0.2,1417.2,13.1,135.5,1152.4,116.2
RAYAGADA,1992,12.0,14.7,10.8,15.5,65.7,174.5,537.6,350.1,168.1,72.1,6.9,0.0,1428.0,26.6,92.0,1230.3,79.0
RAYAGADA,1993,0.0,0.0,27.6,94.0,121.0,172.9,329.0,151.3,196.2,116.5,6.5,0.0,1215.0,0.0,242.6,849.4,123.0
RAYAGADA,1994,0.0,1.0,0.0,99.8,64.5,154.1,427.4,310.6,319.7,94.4,15.4,0.0,1486.9,1.0,164.3,1211.8,109.8
RAYAGADA,1995,54.7,0.6,17.5,66.8,375.8,79.5,388.8,259.4,119.5,185.3,68.2,0.0,1616.1,55.3,460.1,847.2,253.5
RAYAGADA,1996,7.7,1.7,17.0,22.8,13.9,229.0,207.0,394.6,108.8,71.0,2.1,0.0,1075.5,9.3,53.7,939.4,73.1
RAYAGADA,1997,14.8,3.1,47.3,97.9,26.7,113.7,237.1,322.3,249.8,52.0,10.9,31.7,1207.3,17.9,171.9,922.9,94.6
RAYAGADA,1998,2.5,66.2,50.7,41.0,46.4,179.6,366.0,208.8,190.8,131.9,35.5,0.0,1319.4,68.8,138.1,945.2,167.4
RAYAGADA,1999,0.0,9.3,5.1,0.0,116.4,131.6,250.6,149.6,235.9,83.9,16.5,0.0,998.8,9.3,121.5,767.7,100.4
RAYAGADA,2000,0.0,77.9,2.3,13.9,88.8,170.1,213.6,220.2,111.3,18.7,5.1,0.7,922.5,77.9,105.0,715.2,24.5
RAYAGADA,2001,0.4,0.7,22.8,52.4,82.5,297.8,314.5,205.6,101.2,59.9,27.9,0.0,1165.7,1.1,157.7,919.1,87.9
RAYAGADA,2002,21.8,0.0,21.5,28.9,66.2,130.5,138.8,314.0,97.8,99.4,1.4,0.0,920.3,21.8,116.7,681.1,100.8
RAYAGADA,2003,0.0,20.2,28.6,55.7,13.0,94.4,274.1,322.6,215.7,256.6,0.8,70.1,1351.7,20.2,97.2,906.8,327.6
RAYAGADA,2004,13.0,6.8,9.3,109.1,41.1,246.5,332.5,277.3,96.5,167.6,1.7,0.0,1301.3,19.8,159.5,952.8,169.3
RAYAGADA,2005,19.8,1.6,34.8,15.2,63.1,132.9,210.8,152.1,351.9,206.0,47.2,0.0,1235.5,21.4,113.1,847.6,253.3
RAYAGADA,2006,0.0,0.0,80.3,54.6,105.7,264.8,524.3,551.9,332.9,15.1,26.7,0.0,1956.5,0.0,240.7,1674.0,41.8
RAYAGADA,2007,0.0,5.0,4.7,56.7,91.2,295.9,188.9,487.4,297.5,52.3,2.9,0.0,1482.5,5.0,152.6,1269.7,55.2
RAYAGADA,2008,3.5,16.0,60.5,38.7,19.8,148.6,224.6,374.2,377.8,28.2,0.3,0.0,1292.1,19.5,119.1,1125.1,28.4
RAYAGADA,2009,0.0,0.0,7.3,3.8,47.3,149.3,540.9,335.4,93.5,99.3,43.3,0.0,1320.1,0.0,58.3,1119.1,142.6
RAYAGADA,2010,30.8,0.6,2.8,24.5,102.6,142.4,390.9,306.1,212.1,163.6,41.8,45.7,1463.9,31.4,129.9,1051.5,251.1
DISTRICT,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
SAMBALPUR,1901,18.2,126.4,21.9,36.7,18.0,72.4,382.6,732.4,196.2,34.8,6.4,0.0,1646.0,144.6,76.6,1383.6,41.2
SAMBALPUR,1902,0.0,0.3,1.0,34.0,2.5,32.8,636.1,493.3,105.1,25.9,0.0,23.9,1354.9,0.3,37.5,1267.3,49.8
SAMBALPUR,1903,41.1,0.3,0.0,2.6,22.9,74.4,398.1,390.6,255.6,196.2,0.8,0.0,1382.6,41.4,25.5,1118.7,197.0
SAMBALPUR,1904,0.0,23.2,6.3,1.5,27.3,495.3,490.2,377.4,153.4,11.7,0.0,0.0,1586.3,23.2,35.1,1516.3,11.7
SAMBALPUR,1905,54.3,35.5,38.2,12.7,55.7,65.2,461.8,416.7,392.8,15.8,0.0,0.0,1548.7,89.8,106.6,1336.5,15.8
SAMBALPUR,1906,23.3,111.9,58.8,0.0,17.4,153.4,428.5,257.8,235.7,33.5,17.5,9.6,1347.3,135.1,76.2,1075.3,60.7
SAMBALPUR,1907,0.3,17.4,66.2,75.3,8.9,286.8,227.5,936.0,198.9,0.0,0.8,46.0,1863.8,17.6,150.3,1649.2,46.8
SAMBALPUR,1908,9.6,0.0,0.0,0.4,19.9,224.9,755.9,663.5,188.5,8.4,0.0,0.0,1871.3,9.6,20.3,1832.9,8.4
SAMBALPUR,1909,0.4,6.3,0.6,105.1,0.4,397.5,452.4,277.8,187.6,2.2,0.0,17.4,1447.5,6.7,106.2,1315.2,19.5
SAMBALPUR,1910,8.8,0.0,0.4,18.5,17.6,175.3,294.8,380.1,271.0,133.3,0.0,0.0,1299.7,8.8,36.4,1121.3,133.3
SAMBALPUR,1911,0.0,0.0,22.2,0.3,19.0,485.9,232.7,639.9,173.4,40.1,6.9,0.0,1620.4,0.0,41.5,1531.9,47.0
SAMBALPUR,1912,1.8,92.7,0.4,18.3,6.5,61.8,363.9,446.4,128.4,7.1,25.1,0.0,1152.3,94.4,25.1,1000.5,32.3
SAMBALPUR,1913,1.0,41.2,23.2,11.4,27.1,326.8,374.5,492.5,107.6,96.3,14.9,3.5,1519.9,42.2,61.8,1301.4,114.6
SAMBALPUR,1914,0.0,5.2,3.3,28.3,82.4,179.0,547.2,470.4,117.2,5.3,0.0,3.0,1441.5,5.2,114.1,1313.9,8.4
SAMBALPUR,1915,11.5,18.2,36.2,6.8,10.9,117.9,277.3,285.3,307.2,45.3,45.9,0.0,1162.4,29.7,53.8,987.7,91.3
SAMBALPUR,1916,0.0,7.0,0.0,15.9,41.6,516.2,241.2,535.5,180.9,101.0,19.7,0.0,1659.0,7.0,57.5,1473.8,120.7
SAMBALPUR,1917,0.0,62.9,28.4,5.4,22.2,318.4,404.7,420.0,271.0,389.8,0.0,0.0,1922.7,62.9,56.0,1414.0,389.8
SAMBALPUR,1918,8.9,0.0,7.9,4.4,92.2,777.0,253.3,421.8,164.2,0.0,0.3,2.0,1731.9,8.9,104.5,1616.3,2.3
SAMBALPUR,1919,75.9,22.0,39.9,17.8,38.8,406.5,425.3,594.4,156.6,116.4,23.0,0.0,1916.6,97.9,96.4,1582.8,139.5
SAMBALPUR,1920,0.0,6.7,59.3,22.6,16.4,139.0,965.0,493.6,153.6,2.5,0.0,0.0,1858.8,6.7,98.3,1751.2,2.5
SAMBALPUR,1921,51.0,0.0,0.4,0.8,40.6,193.9,391.0,398.8,335.2,17.9,0.0,0.0,1429.5,51.0,41.8,1318.8,17.9
SAMBALPUR,1922,56.0,0.0,0.0,8.3,22.9,140.4,500.8,283.9,357.5,39.6,20.3,0.0,1429.5,56.0,31.2,1282.4,59.9
SAMBALPUR,1923,0.4,50.5,8.9,3.0,1.5,98.8,359.1,490.7,226.4,50.3,17.7,0.0,1307.4,50.9,13.5,1175.0,68.0
SAMBALPUR,1924,56.9,1.0,2.7,1.0,51.8,103.9,288.5,325.5,272.5,73.1,47.3,0.0,1224.2,58.0,55.5,990.5,120.3
SAMBALPUR,1925,0.0,0.0,0.0,34.3,124.8,509.0,775.4,466.5,237.9,81.7,0.6,31.9,2262.1,0.0,159.1,1988.7,114.2
SAMBALPUR,1926,21.6,3.8,79.1,14.8,39.7,31.1,432.1,683.5,357.2,39.9,0.0,0.2,1703.1,25.4,133.6,1504.1,40.1
SAMBALPUR,1927,0.3,67.3,11.5,16.5,13.5,178.6,592.0,516.3,340.0,25.5,3.9,0.0,1765.6,67.6,41.5,1627.0,29.5
SAMBALPUR,1928,0.4,6.8,3.8,56.1,69.2,281.9,606.6,268.5,203.5,141.1,0.0,4.0,1641.7,7.3,129.0,1360.4,145.0
SAMBALPUR,1929,23.3,7.5,0.0,8.4,17.5,74.8,937.3,646.5,275.9,154.2,0.0,7.9,2153.3,30.8,25.9,1934.5,162.1
SAMBALPUR,1930,0.0,3.2,10.3,15.6,12.4,120.9,405.9,361.5,211.9,13.3,119.5,0.0,1274.3,3.2,38.3,1100.2,132.8
SAMBALPUR,1931,12.5,23.6,4.9,0.0,10.6,136.7,367.8,756.3,234.0,51.6,46.1,2.5,1646.6,36.1,15.5,1494.8,100.2
SAMBALPUR,1932,0.0,22.6,4.6,7.3,42.9,55.4,646.2,337.8,287.3,20.9,69.1,0.0,1494.1,22.6,54.8,1326.8,89.9
SAMBALPUR,1933,31.5,110.6,3.5,2.4,78.1,361.8,432.4,525.0,287.0,33.8,5.7,18.3,1890.0,142.1,83.9,1606.1,57.8
SAMBALPUR,1934,0.0,2.0,0.6,2.9,0.0,142.3,410.5,612.8,280.9,52.7,1.4,9.8,1515.8,2.0,3.5,1446.4,63.9
SAMBALPUR,1935,0.8,26.3,2.0,32.2,2.8,110.5,790.7,268.9,224.4,0.0,0.0,2.8,1461.3,27.1,37.0,1394.4,2.8
SAMBALPUR,1936,11.1,13.8,9.6,0.5,42.8,658.6,393.1,360.4,290.6,253.0,2.0,1.8,2037.3,24.8,52.9,1702.8,256.8
SAMBALPUR,1937,0.0,86.3,31.6,34.3,36.0,395.0,726.2,249.3,312.6,34.0,0.3,0.0,1905.4,86.3,101.9,1683.1,34.2
SAMBALPUR,1938,6.5,32.3,0.0,0.2,76.2,255.9,297.7,433.4,179.1,65.1,12.0,0.0,1358.5,38.8,76.3,1166.2,77.1
SAMBALPUR,1939,8.9,14.4,33.8,24.6,0.0,190.4,610.0,773.7,302.8,82.9,19.9,2.2,2063.7,23.3,58.5,1876.9,105.1
SAMBALPUR,1940,0.0,60.6,40.8,17.3,56.3,175.3,779.7,301.9,101.1,16.0,0.0,14.2,1563.3,60.6,114.5,1358.0,30.2
SAMBALPUR,1941,36.8,0.8,21.8,5.9,14.8,367.0,465.0,414.5,179.8,94.8,58.7,0.0,1659.9,37.6,42.5,1426.3,153.4
SAMBALPUR,1942,7.4,22.6,0.0,1.8,4.3,152.3,760.1,338.2,426.7,3.3,20.1,0.0,1736.8,30.0,6.1,1677.3,23.4
SAMBALPUR,1943,142.6,1.0,3.6,41.5,20.2,192.8,555.8,517.8,431.3,17.2,0.0,0.0,1923.8,143.6,65.3,1697.6,17.2
SAMBALPUR,1944,34.5,92.3,73.1,16.0,1.0,92.9,663.2,539.9,100.0,111.7,7.3,0.0,1731.9,126.8,90.2,1396.1,118.9
SAMBALPUR,1945,37.5,2.5,0.0,41.8,23.8,112.8,498.4,291.7,343.3,108.8,0.0,0.0,1460.6,40.0,65.6,1246.3,108.8
SAMBALPUR,1946,0.0,0.0,5.0,22.7,47.7,234.7,555.0,528.3,212.4,56.3,4.1,0.0,1666.0,0.0,75.4,1530.3,60.3
SAMBALPUR,1947,6.6,50.3,22.9,0.0,1.8,173.7,321.6,428.1,111.4,117.1,0.6,14.2,1248.3,56.9,24.7,1034.8,131.9
SAMBALPUR,1948,2.5,8.0,6.7,11.1,39.7,235.5,274.7,219.9,239.1,56.7,26.0,0.0,1119.9,10.4,57.5,969.3,82.7
SAMBALPUR,1949,2.2,0.0,6.6,4.2,68.1,219.8,408.1,541.9,189.3,32.3,0.0,0.0,1472.3,2.2,78.8,1359.0,32.3
SAMBALPUR,1950,0.0,34.0,64.7,0.0,12.7,221.8,602.9,745.3,217.6,1.1,41.7,0.0,1941.8,34.0,77.4,1787.6,42.8
SAMBALPUR,1951,6.0,0.0,127.6,21.5,23.0,153.7,257.1,414.9,156.1,108.1,18.5,0.0,1286.5,6.0,172.1,981.8,126.6
SAMBALPUR,1952,0.0,7.9,24.5,49.4,61.2,279.6,582.3,595.7,390.9,94.9,0.0,0.0,2086.4,7.9,135.1,1848.5,94.9
SAMBALPUR,1953,27.3,7.0,0.0,3.3,5.2,72.4,504.3,560.1,210.2,26.9,14.7,0.0,1431.4,34.3,8.4,1347.0,41.6
SAMBALPUR,1954,0.5,2.6,1.5,1.1,28.2,156.6,180.0,284.7,378.4,21.1,0.0,6.3,1060.8,3.0,30.7,999.7,27.4
SAMBALPUR,1955,0.0,0.0,9.1,2.2,9.7,257.2,335.8,422.8,486.3,100.3,2.2,0.0,1625.5,0.0,21.0,1502.1,102.5
SAMBALPUR,1956,0.0,53.8,13.2,0.0,67.4,461.4,438.9,720.7,237.7,153.7,5.9,0.0,2152.7,53.8,80.6,1858.7,159.6
SAMBALPUR,1957,53.5,35.2,43.7,8.8,13.5,174.2,433.8,339.6,90.1,45.2,0.0,0.0,1237.5,88.7,66.0,1037.6,45.2
SAMBALPUR,1958,3.8,25.3,39.1,2.5,6.3,96.0,559.8,309.4,350.0,120.4,3.5,0.0,1516.4,29.2,47.9,1315.3,124.0
SAMBALPUR,1959,11.3,3.9,0.0,2.5,5.8,91.3,329.4,251.5,287.3,75.1,0.0,0.2,1058.2,15.2,8.3,959.4,75.3
SAMBALPUR,1960,24.7,1.6,33.9,9.1,7.7,295.9,551.0,729.0,203.7,40.3,0.3,0.0,1897.1,26.2,50.6,1779.6,40.6
SAMBALPUR,1961,7.2,144.1,4.3,11.8,13.7,450.4,817.3,354.1,789.6,183.4,18.1,4.3,2798.2,151.2,29.7,2411.4,205.8
SAMBALPUR,1962,8.0,3.1,3.5,7.9,19.2,198.2,400.4,407.1,191.3,29.1,0.0,17.2,1284.8,11.1,30.5,1197.0,46.2
SAMBALPUR,1963,0.0,2.9,13.6,19.7,31.2,176.7,379.1,536.6,416.4,133.5,0.0,0.6,1710.5,2.9,64.5,1508.9,134.1
SAMBALPUR,1964,0.0,36.3,1.9,9.6,25.9,225.0,681.9,537.9,276.2,30.8,0.0,0.0,1825.5,36.3,37.3,1721.0,30.8
SAMBALPUR,1965,2.9,5.6,76.6,24.9,21.4,163.6,441.0,240.7,158.7,15.5,0.0,0.0,1150.9,8.5,123.0,1003.9,15.5
SAMBALPUR,1966,18.3,0.0,1.0,13.6,34.0,438.5,421.4,243.4,121.9,35.0,2.2,7.4,1336.7,18.3,48.5,1225.2,44.7
SAMBALPUR,1967,42.8,0.0,85.1,13.4,22.3,253.7,434.7,553.2,237.7,2.5,0.9,12.0,1658.3,42.8,120.8,1479.2,15.4
SAMBALPUR,1968,49.2,54.7,16.2,14.0,7.8,140.5,328.5,589.1,84.0,64.4,0.0,0.0,1348.5,103.9,38.0,1142.2,64.4
SAMBALPUR,1969,0.0,0.0,0.0,29.4,68.1,129.1,532.8,395.3,93.9,27.1,1.8,2.9,1280.3,0.0,97.4,1151.1,31.8
SAMBALPUR,1970,2.8,4.5,62.4,21.8,21.0,515.5,322.8,259.8,257.2,30.7,0.0,0.0,1498.5,7.3,105.2,1355.3,30.7
SAMBALPUR,1971,21.3,15.6,0.0,41.9,32.5,274.0,509.1,662.0,128.9,104.6,0.2,0.0,1789.9,36.9,74.3,1573.9,104.8
SAMBALPUR,1972,0.0,15.0,1.6,13.0,0.0,85.9,431.7,428.8,130.4,71.2,10.4,0.9,1188.7,15.0,14.6,1076.7,82.4
SAMBALPUR,1973,4.2,7.2,29.0,2.2,40.7,106.1,559.5,597.5,416.5,122.5,3.5,0.0,1888.9,11.4,71.9,1679.6,126.0
SAMBALPUR,1974,0.0,11.9,3.5,0.0,30.5,59.5,309.1,582.5,97.7,37.9,0.0,0.0,1132.5,11.9,34.0,1048.8,37.9
SAMBALPUR,1975,7.8,19.3,12.5,0.8,11.7,215.8,322.3,679.6,268.3,125.7,3.3,0.0,1666.9,27.0,25.0,1485.9,129.0
SAMBALPUR,1976,0.0,24.6,0.7,14.9,54.3,97.4,530.2,417.6,106.1,7.1,0.0,0.0,1253.1,24.6,70.0,1151.4,7.1
SAMBALPUR,1977,3.8,0.5,0.0,12.0,72.1,286.5,367.7,346.2,243.9,26.6,29.0,1.7,1390.1,4.3,84.1,1244.3,57.4
